row ID,row m/z,row retention time,Dta-ap Peak area,Dbh-w Peak area,Dax-tl Peak area,Dgr-ap Peak area,Dfe-w Peak area,Dgem-w Peak area,Dgi-w Peak area,Dac-tl Peak area,Dyu-w Peak area,Dau-tl Peak area,Dre-tl Peak area,Dpa-tl Peak area,Dpe-w Peak area,Dat-ls Peak area,Dki-w Peak area,Dho-w Peak area,Dde-w Peak area,Dod-fr Peak area,Dod-b Peak area,Dod-l Peak area,Dod-r Peak area,Dod-s Peak area,Dje-fr Peak area,Dje-ft Peak area,Dge-fr Peak area,Dps-fr Peak area,Dps-ft Peak area,Dpo-fr Peak area,Dpo-l Peak area,Dpo-s Peak area,Wdo-w Peak area,Wla-w Peak area,Wsc-w Peak area,Wpi-w Peak area,Wli-w Peak area,Wpa-w Peak area,Win-l Peak area,Win-s Peak area,Wca-w Peak area,Wal-w Peak area,Wli-ap Peak area,Wli-r Peak area,Wst-w Peak area,Wnu-w Peak area,Wlu-w Peak area,Wmi-tl Peak area,Wde-w Peak area,Wtr Peak area,Ega-w Peak area,Eal-w Peak area,Ech-ft Peak area,Ech-b Peak area,Ech-l Peak area,Ech-s Peak area,Ech-fr Peak area,Sch-r Peak area
9002,349.2731934,11.692488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733733.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,517.1337585,1.10650835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263413.1536,1652358.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,446.1596375,1.3361301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891860.244,1646500.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,331.1171265,4.1736211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741425.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9006,652.3317871,5.7272662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5506006.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007,495.2350464,6.0399053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869520.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,467.0437164,3.0568608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695775.3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009,759.2406616,6.6697437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388488.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9010,468.1289291,2.9842623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268602.472,1268733.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9011,550.3141276,2.063174533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4035274.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3389701.012,0,0,452577.6513,0,0
9012,749.2793274,5.7571454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101898.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9013,423.2347488,3.88212515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238991.4786,3063672.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9014,559.0702515,5.5068693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2421147.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9015,358.2585885,4.434546671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4582003.214,1094318.702,942421.7348,0,2505586.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521861.9775,0,0,0,0,0,0,0,0,0,0,0,0,0,6932928.892,0,0,0,8109932.961,0,0
9016,428.3363876,5.23291685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5541380.847,0,0,0,0,0,0,1082106.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9017,705.2891846,6.0399053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847093.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9018,738.4179688,2.6725234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5994684.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9019,654.3698629,2.9741379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797844.0894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238551.267,0,0,0,0,0,779911.7742,254558.3203,0,0,214343.3357,0,0,0,0,208813.1706,0,0
9020,496.2171631,2.2540901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639354.8306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9021,702.5149506,14.6401243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020672.95,1.16E+07,1.04E+07,3035378.507,6247764.321,0,0,0,0,0,6173642.479,0,0,0,894092.5781,0,0,0,0,0,0,2462221.837,0,0,0,0,0,0,0,0,0,0,0,1.41E+07,0,1.32E+07,0,0,0,0,0,0
9022,328.1175156,1.009243835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232228.665,3556241.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9023,367.2086182,5.9937719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2979155.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807882.4221,0,0,0,0,0,0,0,0,0,0,0
9024,455.2422333,5.8236955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2711872.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9025,844.5287781,3.2500929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732323.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9026,754.5445786,12.860816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428795.8458,2052656.261,2513868.214,0,0,0,2157667.995,0,3403203.711,3695986.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7877066.936,2677146.413,0,0
9027,707.3045959,8.1876706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4576810.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9028,661.2629395,7.8929519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287931.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9029,328.9161046,0.28687197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094856.399,6264989.105,0,0,0,4346464.841,0,0,4261565.58,0,0,0,6879178.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264306.4504,0,0,0
9030,721.2839355,7.2020979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2991936.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9031,326.2323484,5.558124091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036445.312,1509498.094,0,0,0,840962.8973,0,1088462.015,880154.3222,0,0,5161016.982,221548.128,0,0,0,0,0,0,0,0,348754.3872,0,0,0,0,0,0,163140.8746,0,0,0,0,0,0,2254070.632,0,664558.025,0
9032,783.2833252,4.664361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044527.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9033,650.3166504,3.3485368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2802926.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9034,754.3416748,7.9917991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190024.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9035,512.2124329,1.4524282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831494.2763,4496799.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9036,674.4787964,14.2419596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441627.9379,0,0,1076638.722,1362788.786,0,0,0,1454057.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980043.2428,0,0,0,0,0,0,0,0,0,0,0
9037,775.2925415,8.2264742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096371.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9038,961.5289307,14.241266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019196.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9039,473.2526398,4.569879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293309.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9040,596.305954,3.0336532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514691.5309,2263964.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9041,861.5557861,3.2500929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991013.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9042,495.2346802,6.5125894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820100.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9043,656.5313873,14.10639133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505555.018,0,1933659.189,0,2509633.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20E+07,0,0,0,0,0,0,0,0,0,1889353.88,0,0,507732.6733,0,0,0,0,0,0,0
9044,430.2796631,7.0304911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433649.1009,1856838.039,0,0,0,188509.8347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045,722.4590454,7.8291177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116839.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9046,706.4646301,8.5525794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436247.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9047,524.249176,4.3304241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769096.595,878894.4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9048,710.3165588,8.4836502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236815.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9049,418.3158188,5.814116467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471122.6682,0,919965.4119,0,971459.6398,0,0,0,160266.3558,0,0,614860.3467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6814396.803,0,0,0,0,0,0,0,0,0,0
9050,469.3603668,13.61364575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311279.902,0,0,0,0,0,0,0,0,0,0,515423.6889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369470.2212,0,0,0,0,1.37E+07,0
9051,745.2810669,7.9917991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940880.1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9052,566.3087158,1.2284268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836712.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9053,360.2739375,8.361306938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545495.622,3407757.18,1450025.386,5170104.465,0,0,0,5513516.302,0,5126374.323,9302038.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7115871.304,3938306.547,0,0,0,1.25E+07,0,0,2.01E+08,4246373.507,1639909.638,0
9054,766.3061523,4.8858561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821796.3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055,751.2950134,7.3310237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2366818.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9056,394.2415314,3.2500929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462889.5759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9057,317.1380514,5.149555233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7295855.293,0,0,0,3654470.933,0,0,1272576.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9058,520.2544556,2.992602933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6217555.587,0,0,0,3033722.443,0,0,171484.3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9059,709.3910522,7.729195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2439517.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9060,691.3109029,6.025553567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384079.9053,1843375.157,820568.5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9061,612.5038147,14.1680946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021309.354,2675237.931,0,0,0,0,0,623436.9647,1052646.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596618.4323,0,0,0,0,0
9062,328.117836,0.76239675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451897.9049,1549695.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9063,349.1642227,4.3259956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356414.143,0,0,0,813710.6382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9064,360.2378197,3.666194925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3070362.619,0,0,0,2364033.124,0,0,0,0,0,0,0,0,0,207900.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199398.384,0,0,0
9065,317.2084559,7.716377764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620018.2194,0,0,2154574.773,859350.8813,0,0,0,0,0,1857277.755,630140.4934,0,0,1933657.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321459.373,919160.0812,0,0,3792750.909,7584577.338,4919126.377,0
9066,420.294693,4.46971115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759440.5224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567897.9337,0,0,0
9067,460.2540207,3.31540645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671966.9278,3059811.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9068,736.2966919,4.6942762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378092.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9069,788.5410309,13.773417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898159.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50E+07,0,0,207247.9888,3261953.947,0
9070,351.214035,5.6627584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498774.5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9071,594.2895203,4.8234793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492279.8506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9072,341.2313995,6.749105083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909810.7673,0,0,0,0,0,408013.6851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2203368.97,0,0,0,3699575.231,0,0,458584.6658,500384.1746,0,0
9073,773.2757568,6.9023044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867950.0424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9074,448.2904881,2.691228043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7155478.381,3074533.865,0,0,0,933493.6205,0,646588.6653,206362.0966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762008.7438,779697.2538,0,0,0,0,0,0,0,0,0,0
9075,524.3943481,12.25596788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018735.719,0,0,0,5394502.744,0,554732.9633,1287467.898,0,0,1239385.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2934886.698,0,0,0,0,0,0,0,1074826.854,3135847,0,0
9076,707.305069,5.39176495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2191458.784,2263451.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9077,467.0439911,3.1857173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332707.9588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9078,444.2954254,7.1838822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515565.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960927.83,0,0,0
9079,420.2009277,2.8009988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811123.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9080,745.2817993,7.8589834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797663.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9081,394.2421875,3.1256386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441874.2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9082,788.6069946,13.9051905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985638.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9083,360.2382202,4.46782365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451895.1809,0,0,0,0,0,1064855.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612230.9958,0,0,1070410.252,0,0,0
9084,617.2567139,4.6234085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769466.4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330625.4425,0,0,0,0,0,0,0,0,0
9085,344.2429199,5.64812995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778145.5974,0,0,0,0,0,0,743300.0435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9086,767.2902832,4.106341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171347.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9087,494.2013245,2.0075066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612778.4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9088,374.2889442,8.364666313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33E+07,1.05E+07,0,3796680.023,0,0,0,0,0,4281703.716,9343198.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33E+07,395580.8218,1864229.735,0,0,0,0,0,0,0,0
9089,374.2535248,3.81662006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04E+07,0,0,0,2976985.936,0,0,0,0,0,1474212.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881114.8369,0,0,0,782818.3641,0,0,0,0,0,0
9090,490.2793045,6.8607345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2731373.36,0,0,0,179419.4178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9091,400.2692841,4.21980206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020103.011,993906.6072,0,0,0,713376.6824,0,458673.0084,445062.3734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9092,534.3186035,2.7023985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385112.4058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9093,446.2743988,6.9152652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5277339.904,1124878.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9094,374.2174683,2.75085505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3646566.996,0,0,0,1547693.235,0,0,1346795.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78E+07,0,0,0
9095,723.300415,3.0568608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645232.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9096,572.4141502,13.40776587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9361423.817,736123.5174,0,0,0,1.44E+07,0,786387.5819,1.74E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345442.4893,927386.8415,0,0,0,0,0,0,6022809.709,0,0,0
9097,637.3210449,3.6688087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393949.1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
